Index,accident_year,latitude,longitude,primary_rd,secondary_rd,population,number_killed,alcohol_involved,stwd_vehtype_at_fault,case_id,number_injured,distance,direction,month,day,year,day_of_week,hour,minute,city_code,city_name,county_code,pcf_code,collision_type_code,mviw_code,lighting_code,severity_code,road_surface_code,weather_code,dvmt
680,2013,34.03369,-117.6818548,GROVE AV,PHILADELPHIA ST,6,0,0,Unknown,5949591,1,100,N,1,8,2013,1,12,55,34,Ontario,,0,0,11,3,2,0,0,2160.92
681,2013,34.03369,-117.6818548,PHILADELPHIA ST,GROVE AV,6,0,0,Unknown,5898707,0,65,E,1,8,2013,1,13,11,34,Ontario,,0,5,11,3,1,0,0,2160.92
682,2013,34.0481956,-117.5550254,JURUPA ST,ROCKEFELLER AV,6,0,0,Unknown,5978693,0,0,,1,8,2013,1,13,24,34,Ontario,,0,0,11,3,1,0,0,2160.92
683,2013,34.00066,-117.35173,RT 215,COLUMBIA AV,7,0,0,Unknown,5892520,0,1584,S,1,8,2013,1,13,45,42,Riverside,,0,6,11,3,1,0,0,4187.48
684,2013,33.82686,-117.52555,RT 15,EL CERRITO RD,9,0,0,Unknown,5895067,0,2242,S,1,8,2013,1,13,45,14,Corona,,4,2,13,3,1,0,0,1610.5
685,2013,33.492,-116.3054,LOUELLA RD,ANDREAS RD,4,0,0,School Bus,5904805,0,22,S,1,8,2013,1,13,45,36,Palm Springs,,0,6,15,3,1,0,0,966.6
686,2013,34.0410132,-117.6633965,FRANCIS ST,CYPRESS AV,6,0,0,Unknown,5949579,1,0,,1,8,2013,1,13,57,34,Ontario,,0,0,11,3,2,0,0,2160.92
687,2013,34.1306704,-117.5586325,MILLIKEN AV,VICTORIA PARK LN,6,0,0,Unknown,5930008,0,158,N,1,8,2013,1,14,10,38,Rancho Cucamonga,,0,5,11,3,1,0,0,2312.32
688,2013,33.76135,-116.29868,VARNER RD,WASHINGTON ST,9,0,0,Passenger Car/Station Wagon,5930539,0,528,E,1,8,2013,1,14,10,22,Indian Wells,,0,5,11,3,1,0,0,244.35
689,2013,33.8394551,-116.5467786,PALM CANYON DR,VEREDA SUR,4,0,0,Passenger Car/Station Wagon,5892273,1,0,,1,8,2013,1,14,11,36,Palm Springs,,0,5,11,3,2,0,0,966.6
690,2013,34.12708,-117.55861,MILLIKEN AV,FAIRMONT WY,6,0,0,Passenger Car/Station Wagon,5982620,0,363,N,1,8,2013,1,14,17,38,Rancho Cucamonga,,0,5,11,3,1,0,0,2312.32
691,2013,34.19991,-117.41647,RT 15,SIERRA AV,6,0,0,Pickup or Panel Truck,5900878,0,50,S,1,8,2013,1,14,20,17,Fontana,,0,2,4,3,1,0,7,2111.17
692,2013,33.9102288,-117.2701974,CACTUS AV,ELSWORTH ST,6,0,0,Pickup or Panel Truck,5895088,1,149,W,1,8,2013,1,14,40,30,Moreno Valley,,0,5,11,3,2,0,0,1631.99
693,2013,33.99145,-117.05661,CALIMESA BL,SANDALWOOD DR,2,0,0,Passenger Car/Station Wagon,5977406,1,299,N,1,8,2013,1,14,45,7,Calimesa,,0,6,11,3,2,0,0,43.8
694,2013,33.8979941,-117.5385054,NORCO HILLS RD,HIDDEN VALLEY PKWY,4,0,0,Pickup or Panel Truck,5892656,0,39,N,1,8,2013,1,14,55,33,Norco,,0,5,11,3,1,0,0,318.06
695,2013,34.1006115,-117.2790628,SOUTH WATERMAN AV,RT 10,6,0,0,Other Bus,6050204,0,0,,1,8,2013,1,15,14,43,San Bernardino,,0,5,11,3,1,0,0,2147.88
696,2013,33.87732,-117.65908,RT 91,GREEN RIVER RD,6,0,0,Passenger Car/Station Wagon,5982409,0,564,W,1,8,2013,1,15,15,14,Corona,,0,5,11,3,1,0,0,1610.5
697,2013,33.87737,-117.65904,RT 91,GREEN RIVER RD,6,0,0,Unknown,5968316,0,550,W,1,8,2013,1,15,16,14,Corona,,0,6,11,3,1,0,0,1610.5
698,2013,33.88411,-117.63726,RT 91,RT 71,6,0,0,Passenger Car/Station Wagon,5982413,0,1242,E,1,8,2013,1,15,30,14,Corona,,0,5,11,3,1,0,0,1610.5
699,2013,34.04452,-117.40069,11TH ST,LINDEN AV,9,0,0,Passenger Car/Station Wagon,5981601,1,0,,1,8,2013,1,15,30,17,Fontana,,0,0,11,3,2,0,0,2111.17
700,2013,34.0479911,-117.4756929,JURUPA,HEMLOCK,6,0,0,Passenger Car/Station Wagon,5999543,1,0,,1,8,2013,1,15,30,17,Fontana,,0,6,11,3,3,0,0,2111.17
701,2013,33.64552,-117.41878,RT 74,EL CARISO RD,9,0,0,Passenger Car/Station Wagon,5974369,0,100,W,1,8,2013,1,15,40,26,Lake Elsinore,,0,2,4,3,1,0,0,347.49
702,2013,34.0539588,-117.6282677,GROVE AV,KERN ST,6,0,0,Unknown,5940587,0,10,S,1,8,2013,1,15,45,34,Ontario,,0,5,11,3,1,0,0,2160.92
703,2013,34.03362,-117.32539,RT 215,BARTON RD,3,0,0,Passenger Car/Station Wagon,5981609,2,20,S,1,8,2013,1,15,49,18,Grand Terrace,,0,5,11,4,2,0,0,157.05
704,2013,34.09223,-117.28913,MILL ST,ARROWHEAD,6,0,0,Passenger Car/Station Wagon,5908666,0,120,E,1,8,2013,1,15,50,43,San Bernardino,,0,5,11,3,1,0,0,2147.88
705,2013,33.88844,-117.3243,VAN BUREN BL,TRAUTWEIN RD,7,0,0,Pickup or Panel Truck,5891399,2,672,E,1,8,2013,1,15,53,42,Riverside,,0,0,11,3,3,0,0,4187.48
706,2013,34.72597,-116.23784,RT 40,CRUCERO RD,9,0,0,Passenger Car/Station Wagon,5976372,2,22704,W,1,8,2013,1,16,5,46,Twentynine Palms,,0,4,8,3,3,0,0,186
707,2013,34.0922335,-117.435048,SOUTH HERITAGE CIR,S GRAND,6,0,0,Passenger Car/Station Wagon,6007159,0,0,,1,8,2013,1,16,9,17,Fontana,,0,0,11,3,1,0,0,2111.17
708,2013,34.0154641,-117.4583492,VAN BUREN,RT 60,6,0,0,Passenger Car/Station Wagon,5973830,0,37,N,1,8,2013,1,16,10,24,Jurupa Valley,,0,5,11,3,1,0,0,#N/A
709,2013,33.67053,-117.15837,HOLLAND RD,MENIFEE RD,5,0,0,Passenger Car/Station Wagon,5924973,0,0,,1,8,2013,1,16,10,28,Menifee,,0,3,0,3,1,0,0,636.78
710,2013,34.1139402,-117.4535985,CITRUS,MILLER,6,0,1,Passenger Car/Station Wagon,5919464,0,350,S,1,8,2013,1,16,15,17,Fontana,,0,5,11,4,1,0,0,2111.17
711,2013,34.0922335,-117.435048,DULCINEA,HTEEY,6,0,0,Passenger Car/Station Wagon,5916575,1,30,W,1,8,2013,1,16,18,17,Fontana,,0,1,15,3,3,0,0,2111.17
712,2013,34.1028503,-117.5759598,CIVIC CENTER DR,HAVEN AV,6,0,0,Pickup or Panel Truck,5815167,2,84,E,1,8,2013,1,16,18,38,Rancho Cucamonga,,0,2,4,3,2,0,0,2312.32
713,2013,33.84071,-116.81036,RT 243,POPPET FLAT RD,9,0,0,Passenger Car/Station Wagon,5974016,1,25872,S,1,8,2013,1,16,25,2,Banning,,0,2,4,3,2,0,0,212.51
714,2013,33.95705,-117.58421,HARRISON AV,CHAMPION WY,4,0,0,Passenger Car/Station Wagon,5980312,1,0,,1,8,2013,1,16,36,16,Eastvale,,0,0,11,3,3,0,0,#N/A
715,2013,34.09319,-117.20034,RT 210,5TH ST,4,0,0,Passenger Car/Station Wagon,5975324,1,2112,W,1,8,2013,1,17,0,21,Highland,,0,5,11,0,2,0,0,444.76
716,2013,34.75051,-117.31234,NATIONAL TRAILS HWY,MEADOW VIEW RD,9,0,0,Pickup or Panel Truck,5892349,2,3289,W,1,8,2013,1,17,15,0,Adelanto,,0,4,8,4,3,0,0,326.55
717,2013,34.0086994,-117.6107774,RT 10,VINEYARD AV,6,0,0,Unknown,5940325,0,800,E,1,8,2013,1,17,20,34,Ontario,,0,5,11,4,1,0,0,2160.92
718,2013,34.07758,-117.31386,MT VERNON AV,OLIVE ST,4,0,0,Unknown,5906396,0,0,,1,8,2013,1,17,21,13,Colton,,0,0,11,1,1,0,0,787.59
719,2013,33.69352,-117.17817,RT 215,CLINTON KEITH RD,4,0,0,Passenger Car/Station Wagon,5974385,0,400,S,1,8,2013,1,17,30,31,Murrieta,,0,5,11,1,1,0,0,820.87
720,2013,34.4710435,-117.2828378,BEAR VALLY RD,INDUSTRIAL BL,5,0,0,Passenger Car/Station Wagon,5994225,0,0,,1,8,2013,1,17,38,48,Victorville,,0,5,11,1,1,0,0,1334.28
721,2013,34.06315,-117.28399,RT 10,WATERMAN AV,6,0,0,Passenger Car/Station Wagon,5940569,0,800,W,1,8,2013,1,17,40,43,San Bernardino,,0,5,11,1,1,0,0,2147.88
722,2013,34.0794227,-117.3271,C ST,PENNSYLVANIA AV,4,0,1,Passenger Car/Station Wagon,5899925,0,0,,1,8,2013,1,17,44,13,Colton,,0,0,11,1,1,0,0,787.59
723,2013,33.66152,-117.38322,JAMIESON ST,LAGUNA AV,9,0,0,Passenger Car/Station Wagon,5976912,1,300,E,1,8,2013,1,17,45,26,Lake Elsinore,,0,0,2,0,3,0,0,347.49
724,2013,34.06711,-117.5216,RT 10,ETIWANDA AV,6,0,0,Passenger Car/Station Wagon,5978350,1,500,E,1,8,2013,1,17,48,17,Fontana,,0,5,11,0,2,0,0,2111.17
725,2013,33.80419,-116.54562,PALM CANYON DR,AVENIDA PALMERA,4,1,0,Pedestrian,5639574,0,28,N,1,8,2013,1,17,52,36,Palm Springs,,0,8,17,0,0,0,0,966.6
726,2013,34.1064261,-117.537263,FOOTHILL BL,DAY CREEK BL,6,0,0,Pickup or Panel Truck,5918932,1,66,W,1,8,2013,1,17,55,38,Rancho Cucamonga,,0,5,11,3,2,0,0,2312.32
727,2013,33.7214685,-116.3562565,RT 111,COOK ST,2,0,0,Unknown,6001489,0,200,W,1,8,2013,1,18,10,22,Indian Wells,,0,7,11,3,1,0,0,244.35
728,2013,33.9270587,-117.3397386,RYCROFT DR,NEW LONDON PL,7,0,0,Passenger Car/Station Wagon,5975808,0,147,N,1,8,2013,1,18,11,42,Riverside,,0,5,15,1,1,0,0,4187.48
729,2013,33.7655785,-116.995663,FRUITVALE AV,EL PUEBLO ST,5,0,0,Passenger Car/Station Wagon,5987438,1,0,,1,8,2013,1,18,12,19,Hemet,,0,0,11,1,2,0,0,613.66
730,2013,34.06605,-117.57631,RT 10,HAVEN AV,6,0,0,Passenger Car/Station Wagon,5940505,0,20,E,1,8,2013,1,18,20,34,Ontario,,0,5,11,1,1,0,0,2160.92
731,2013,33.51758,-117.15887,RT 15,WINCHESTER RD,5,0,0,Passenger Car/Station Wagon,5974377,0,3168,S,1,8,2013,1,18,30,45,Temecula,,0,5,11,1,1,0,0,1646.46
732,2013,33.9864129,-117.4067804,LORING RANCH RD,SUFFOLK,6,0,0,Unknown,5975642,0,42,S,1,8,2013,1,19,15,24,Jurupa Valley,,0,2,4,0,1,0,0,#N/A
733,2013,33.9019246,-117.3263275,TRAUTWEIN RD,JFK DR,7,0,0,Passenger Car/Station Wagon,5974642,0,21,S,1,8,2013,1,19,37,42,Riverside,,0,2,4,1,1,0,0,4187.48
734,2013,33.59818,-117.119,MAX GILLIS BL,WINCHESTER RD,9,0,0,Unknown,5974389,0,100,W,1,8,2013,1,19,40,31,Murrieta,,0,5,11,1,1,0,0,820.87
735,2013,33.5951,-117.3902,EUCLID AV,EDISON AV,5,0,0,Passenger Car/Station Wagon,5991636,0,0,,1,8,2013,1,19,51,10,Chino,,0,0,11,1,1,0,0,995.67
736,2013,33.59,-117.43,GRAND AV,SPECTRUM EAST,5,0,0,Passenger Car/Station Wagon,5991362,1,0,,1,8,2013,1,19,55,10,Chino,,0,0,11,1,2,0,0,995.67
737,2013,34.1083449,-117.2897652,NORTHPARK RD,SERRA,6,0,0,Passenger Car/Station Wagon,5874263,0,48,W,1,8,2013,1,20,0,43,San Bernardino,,0,5,11,1,1,0,0,2147.88
738,2013,34.59398,-117.33323,NATIONAL TRAILS HWY,1ST ST,9,0,0,Passenger Car/Station Wagon,5930250,0,500,E,1,8,2013,1,20,15,48,Victorville,,0,5,11,0,1,0,0,1334.28
739,2013,34.1223852,-117.5935229,RT 210,ARCHIBALD AV,6,0,0,Passenger Car/Station Wagon,5940501,0,400,E,1,8,2013,1,20,21,38,Rancho Cucamonga,,0,2,13,0,1,0,0,2312.32
740,2013,33.8987736,-117.2264037,PERRIS BL,FILAREE AV,6,1,1,Pedestrian,5639917,0,70,S,1,8,2013,1,20,53,30,Moreno Valley,,0,8,17,1,0,0,0,1631.99
741,2013,34.62385,-117.26747,FOOTHILL BL,SIERRA AV,6,0,0,Passenger Car/Station Wagon,6007831,0,600,E,1,8,2013,1,21,34,17,Fontana,,0,0,11,1,1,0,0,2111.17
742,2013,33.74341,-116.70492,SOUTH CIRCLE DR,WILDWOOD DR,9,0,0,Passenger Car/Station Wagon,5972077,0,5,W,1,8,2013,1,21,40,36,Palm Springs,,0,2,4,0,1,5,0,966.6
743,2013,33.9459587,-117.4319409,ARLINGTON AV,HILLSIDE ST,7,0,0,Pickup or Panel Truck,5891923,0,253,E,1,8,2013,1,23,11,42,Riverside,,0,2,4,1,1,0,0,4187.48
744,2013,33.9655615,-117.3311474,UNIVERSITY DR,CANYON CREST DR,7,0,0,Unknown,5975800,0,220,E,1,8,2013,1,23,55,42,Riverside,,0,2,4,1,1,5,0,4187.48
745,2013,34.12217,-117.26188,TIPPECANOE AV,BASELINE ST,9,0,0,Unknown,5940601,0,200,N,1,9,2013,2,0,30,43,San Bernardino,,0,7,15,0,1,0,0,2147.88
746,2013,34.2420676,-117.1998889,HILLSIDE RD,BURNT MILL RD,9,0,0,Unknown,5882231,0,10,E,1,9,2013,2,1,0,21,Highland,,0,0,15,0,1,3,0,444.76
747,2013,34.07832,-117.32101,9TH ST,OLIVE ST,4,0,0,Unknown,5975682,0,25,S,1,9,2013,2,1,0,13,Colton,,5,6,11,1,1,0,0,787.59
748,2013,33.7767765,-116.4668484,CATHEDRAL CANYON DR,HILLCREST RD,4,1,1,Pedestrian,5639696,0,56,S,1,9,2013,2,1,0,9,Cathedral City,,0,8,17,0,0,1,0,638.76
749,2013,33.47532,-117.07546,RT 79,PAUBA RD,9,0,0,Pickup or Panel Truck,5882451,0,100,N,1,9,2013,2,1,0,45,Temecula,,0,2,4,0,1,0,0,1646.46
750,2013,33.92064,-116.75576,RT 10,MAIN ST,9,0,0,Truck/Truck Tractor with Trailer,5882168,1,5808,E,1,9,2013,2,2,5,2,Banning,,0,2,4,0,2,0,0,212.51
751,2013,34.0883667,-117.3598076,MONTROSE AV,S PINE AVE,5,0,0,Passenger Car/Station Wagon,5993966,0,0,,1,9,2013,2,2,10,41,Rialto,,0,5,15,1,1,0,0,1150.5
752,2013,33.5989126,-117.2800372,GRAND AV,POWER POLE #1876660E,3,0,0,Passenger Car/Station Wagon,6061701,1,20,S,1,9,2013,2,3,38,49,Wildomar,,0,2,13,1,3,0,0,287.62
753,2013,34.13581,-117.37629,RT 210,RIVERSIDE AV,5,0,0,Unknown,5981613,1,1950,W,1,9,2013,2,4,9,41,Rialto,,0,5,11,1,2,0,0,1150.5
754,2013,33.9964,-117.36433,RT 60,MAIN ST,7,0,0,Truck or Truck Tractor,5892519,0,500,E,1,9,2013,2,5,15,42,Riverside,,0,5,11,0,1,0,0,4187.48
755,2013,33.94336,-117.07331,RT 60,JACK RABBIT TRL,9,0,0,Pickup or Panel Truck,5882172,0,15840,W,1,9,2013,2,5,20,7,Calimesa,,0,2,4,0,1,0,0,43.8
756,2013,33.94492,-117.67271,RT 71,PINE AV,5,0,0,Passenger Car/Station Wagon,5889260,1,1812,S,1,9,2013,2,5,20,11,Chino Hills,,0,5,15,1,3,0,0,537.59
757,2013,33.6677277,-116.1481553,INDUSTRIAL WY,POLK ST,3,0,0,Unknown,5974435,0,0,,1,9,2013,2,5,20,12,Coachella,,3,1,4,1,1,0,0,282.92
758,2013,34.13475,-117.64079,RT 210,CAMPUS AV,5,0,0,Passenger Car/Station Wagon,5978342,2,1584,W,1,9,2013,2,5,45,47,Upland,,0,6,11,0,2,0,0,1021.08
759,2013,33.93185,-117.22185,EUCALYPTUS AV,SHIREBOURN RD,6,0,0,Motorcycle/Scooter,5980282,1,16,N,1,9,2013,2,6,15,30,Moreno Valley,,0,3,8,1,3,0,0,1631.99
760,2013,34.1107,-117.59355,ARCHIBALD AV,TRYON ST,6,0,0,Passenger Car/Station Wagon,5814908,2,0,,1,9,2013,2,6,56,38,Rancho Cucamonga,,0,0,11,3,2,0,0,2312.32
761,2013,34.1349746,-117.536662,DAY CREEK BL,HIGHLAND AV,6,0,0,Passenger Car/Station Wagon,5982616,0,0,,1,9,2013,2,7,12,38,Rancho Cucamonga,,0,0,11,3,1,0,0,2312.32
762,2013,34.4157973,-117.3729577,ESCONDIDO AV,HOLLISTER ST,5,0,0,Passenger Car/Station Wagon,5994222,0,0,,1,9,2013,2,7,14,20,Hesperia,,0,1,4,3,1,0,0,1438.21
763,2013,33.90062,-117.56013,RT 15,HIDDEN VALLEY PKWY,4,0,0,Passenger Car/Station Wagon,5982401,0,250,N,1,9,2013,2,7,25,33,Norco,,0,5,11,3,1,0,0,318.06
764,2013,33.92511,-117.58694,RT 215,BLAKE ST,7,0,0,Passenger Car/Station Wagon,5982405,0,0,S,1,9,2013,2,7,25,42,Riverside,,0,5,11,3,1,0,0,4187.48
765,2013,34.1405404,-117.5367756,DAY CREEK BL,VINTAGE DR,6,0,0,Passenger Car/Station Wagon,5974045,1,1127,S,1,9,2013,2,7,29,38,Rancho Cucamonga,,0,0,11,3,2,0,0,2312.32
766,2013,33.98565,-117.05684,RT 10,SANDALWOOD DR,2,0,0,Passenger Car/Station Wagon,5974486,0,587,E,1,9,2013,2,7,45,7,Calimesa,,0,5,11,3,1,0,0,43.8
767,2013,34.1436924,-117.4686847,BASELINE AV,AMERICAN WY,6,0,0,Passenger Car/Station Wagon,6007839,0,0,E,1,9,2013,2,7,47,17,Fontana,,0,5,11,3,1,0,0,2111.17
768,2013,33.98565,-117.05684,RT 10,SANDALWOOD DR,2,0,0,Passenger Car/Station Wagon,5974482,0,587,E,1,9,2013,2,7,48,7,Calimesa,,0,5,11,3,1,0,0,43.8
769,2013,34.4212525,-117.3383686,MAIN ST,COTTONWOOD AV,5,0,0,Pickup or Panel Truck,5913100,1,0,,1,9,2013,2,7,49,20,Hesperia,,0,5,11,3,3,0,0,1438.21
770,2013,33.70737,-116.72141,RT 243,RT 74,9,0,0,Pickup or Panel Truck,5882232,1,3168,N,1,9,2013,2,7,50,36,Palm Springs,,0,4,8,3,2,0,0,966.6
771,2013,34.012,-117.693,5TH ST,CHINO AV,5,0,0,Truck or Truck Tractor,5917269,0,61,S,1,9,2013,2,7,53,10,Chino,,0,2,4,3,1,0,0,995.67
772,2013,34.063429,-117.6110021,VINEYARD AV,HOLT BL,6,0,0,Unknown,5940583,0,0,,1,9,2013,2,8,3,34,Ontario,,0,6,11,3,1,0,0,2160.92
773,2013,34.36159,-117.63688,SPRUCE ST,RT 2,9,0,0,Passenger Car/Station Wagon,5930262,0,30,S,1,9,2013,2,8,5,38,Rancho Cucamonga,,0,1,11,3,1,0,0,2312.32
774,2013,33.82319,-116.52164,TAHQUITZ CANYON WY,SUNSET WY,4,0,0,Pickup or Panel Truck,5892269,3,0,,1,9,2013,2,8,12,36,Palm Springs,,0,0,11,3,3,0,0,966.6
775,2013,33.9397291,-117.2615711,FREDERICK ST,SUNNYMEAD BL,6,0,0,Passenger Car/Station Wagon,6001547,0,135,N,1,9,2013,2,8,50,30,Moreno Valley,,0,5,11,3,1,0,0,1631.99
776,2013,33.88898,-117.51205,RT 91,MC KINLEY ST,6,0,0,Passenger Car/Station Wagon,5982478,0,1918,E,1,9,2013,2,8,53,14,Corona,,0,6,11,3,1,0,1,1610.5
777,2013,34.48539,-117.30372,NISQUALLI RD,3RD AV,5,0,0,Truck or Truck Tractor,5914329,1,0,,1,9,2013,2,8,57,48,Victorville,,0,0,11,3,2,0,0,1334.28
778,2013,33.7944324,-116.4060648,BOB HOPE DR,GINGER ROGERS,3,0,0,Passenger Car/Station Wagon,5906283,0,16,S,1,9,2013,2,9,9,39,Rancho Mirage,,0,7,11,3,1,0,0,669.62
779,2013,34.0519914,-117.2087341,ALABAMA ST,ORANGE AV,5,0,0,Unknown,5990211,1,0,,1,9,2013,2,9,28,40,Redlands,,5,0,11,3,2,0,0,1088.77
780,2013,34.1108704,-117.3660266,SYCAMORE AV,CORNELL AV,5,0,1,Truck/Truck Tractor with Trailer,5891576,0,0,,1,9,2013,2,9,35,41,Rialto,,0,2,4,3,1,0,0,1150.5
781,2013,34.1028215,-117.2986557,W 2ND ST,N G ST,6,0,0,Pickup or Panel Truck,6050200,0,285,W,1,9,2013,2,9,48,43,San Bernardino,,0,0,11,3,1,0,0,2147.88
782,2013,34.0885065,-117.5758697,HAVEN AV,7TH ST,6,0,0,Passenger Car/Station Wagon,5982612,0,353,S,1,9,2013,2,9,49,38,Rancho Cucamonga,,0,5,11,3,1,0,0,2312.32
783,2013,34.1068383,-117.6907711,FOOTHILL BL,DEWEY WY,5,0,0,Bicycle,6069866,1,148,E,1,9,2013,2,10,8,47,Upland,,0,2,4,3,2,0,0,1021.08
784,2013,34.1359902,-117.2941759,N E ST,WEST HIGHLAND AV,6,0,0,Passenger Car/Station Wagon,6063151,0,189,N,1,9,2013,2,10,9,43,San Bernardino,,0,2,4,3,1,0,0,2147.88
785,2013,34.0872091,-117.3703392,RIVERSIDE,ALRU,5,0,0,Other Bus,5889270,1,40,S,1,9,2013,2,10,12,41,Rialto,,0,2,13,3,2,0,0,1150.5
786,2013,33.9271573,-117.1190048,GILMAN SPRINGS RD,RT 60,9,0,0,Motorcycle/Scooter,5979858,1,500,S,1,9,2013,2,10,17,7,Calimesa,,0,4,8,3,3,0,0,43.8
787,2013,34.1187722,-117.4602408,ALMERIA AV,MONTGOMERY DR,6,0,0,Pickup or Panel Truck,5916583,0,255,S,1,9,2013,2,10,38,17,Fontana,,0,5,11,3,1,0,0,2111.17
788,2013,34.1029098,-117.4372501,UPLAND,NUEVO,6,0,0,Pedestrian,5999567,1,0,,1,9,2013,2,10,42,17,Fontana,,0,2,13,3,2,0,0,2111.17
789,2013,34.06538,-117.29421,RT 10,SANTA AN RIVER,6,0,0,Passenger Car/Station Wagon,5981614,1,593,S,1,9,2013,2,10,45,43,San Bernardino,,0,2,4,3,2,0,0,2147.88
790,2013,34.0086994,-117.6107774,4TH ST,VINEYARD AV,6,0,0,Unknown,5949559,1,0,,1,9,2013,2,11,15,34,Ontario,,0,7,4,3,2,0,0,2160.92
791,2013,33.97668,-117.35397,DWIGHT AV,7TH ST,7,0,0,Passenger Car/Station Wagon,5974646,0,21,S,1,9,2013,2,11,17,42,Riverside,,0,2,4,3,1,0,0,4187.48
792,2013,34.0887349,-117.6810119,BENSON AV,7TH ST,4,0,0,Passenger Car/Station Wagon,5980193,0,5,N,1,9,2013,2,11,24,29,Montclair,,0,1,4,3,1,0,0,567.09
793,2013,33.93182,-117.24379,EUCALYPTUS AV,HEACOCK ST,6,0,0,Unknown,5978399,1,34,E,1,9,2013,2,11,25,30,Moreno Valley,,3,3,8,3,2,0,0,1631.99
794,2013,34.29125,-117.45283,RT 15,CLEGHORN RD,9,0,0,Pickup or Panel Truck,5908660,0,1056,S,1,9,2013,2,12,5,17,Fontana,,0,2,4,3,1,0,0,2111.17
795,2013,34.7991,-116.51483,RT 40,HECTOR RD,9,0,0,Truck/Truck Tractor with Trailer,5900638,0,19272,W,1,9,2013,2,12,15,3,Barstow,,0,2,4,3,1,0,0,622.78
796,2013,34.03289,-117.10317,YUCAIPA BL,16TH ST,4,0,0,Pickup or Panel Truck,5902693,1,0,E,1,9,2013,2,12,21,50,Yucaipa,,0,0,11,3,2,0,0,475.27
797,2013,33.7332571,-116.2336857,MONROE ST,AVE 44,4,0,0,Passenger Car/Station Wagon,5981476,1,683,S,1,9,2013,2,12,31,23,Indio,,0,5,11,3,2,0,0,1158.81
798,2013,34.121347,-117.3485883,BASELINE ST,BASELINE ST 1400 BLK,6,0,0,Pickup or Panel Truck,6050240,10,0,,1,9,2013,2,12,33,43,San Bernardino,,0,8,17,3,4,0,0,2147.88
799,2013,33.98375,-117.37027,5TH ST,LEMON ST,7,0,0,Passenger Car/Station Wagon,5980420,1,0,,1,9,2013,2,12,59,42,Riverside,,0,0,11,3,3,0,0,4187.48
800,2013,34.01902,-117.69362,RIVERSIDE DR,TELEPHONE AV,5,0,0,Pickup or Panel Truck,5917214,0,341,E,1,9,2013,2,13,2,10,Chino,,0,4,4,3,1,0,0,995.67
801,2013,33.93498,-117.17818,MORENO BEACH DR,TRAIL RIDGE WY,6,0,0,Passenger Car/Station Wagon,6001539,0,309,N,1,9,2013,2,13,55,30,Moreno Valley,,0,2,4,3,1,0,0,1631.99
802,2013,34.0739016,-117.3136547,MT VERNON AV,LAUREL AV,4,0,0,Pickup or Panel Truck,5899766,1,0,,1,9,2013,2,14,1,13,Colton,,0,0,8,3,2,0,0,787.59
803,2013,34.5349864,-117.291097,D ST,HESPERIA RD,5,0,0,Unknown,5914337,0,0,,1,9,2013,2,14,10,48,Victorville,,5,6,11,3,1,0,0,1334.28
804,2013,33.94697,-116.96433,OAK VALLEY PKWY,CHERRY AV,3,0,0,Passenger Car/Station Wagon,5949359,0,0,,1,9,2013,2,14,36,4,Beaumont,,0,1,11,3,1,0,0,168.49
805,2013,33.555107,-117.1479574,MURRIETA HOT SPRINGS RD,JACKSON ST,4,0,0,Passenger Car/Station Wagon,5980662,0,25,W,1,9,2013,2,14,45,31,Murrieta,,0,5,11,3,1,0,0,820.87
806,2013,33.74028,-116.89403,MAYBERRY AV,FAIRVIEW AV,9,0,0,Unknown,5974557,0,600,E,1,9,2013,2,14,45,44,San Jacinto,,0,3,15,3,1,0,0,504.13
807,2013,34.0481156,-117.5624598,RT 15,JURUPA ST,6,0,0,Passenger Car/Station Wagon,5889256,0,996,S,1,9,2013,2,14,45,34,Ontario,,0,6,11,3,1,0,0,2160.92
808,2013,34.34774,-117.4416,RT 15,OAK HILL RD,9,0,0,Truck/Truck Tractor with Trailer,5908687,0,591,S,1,9,2013,2,14,46,20,Hesperia,,0,3,8,3,1,0,1,1438.21
809,2013,34.0748648,-117.6991702,GREENWOOD AV,BERKELEY ST,4,0,0,Passenger Car/Station Wagon,5900905,1,0,,1,9,2013,2,15,3,29,Montclair,,0,1,11,3,2,0,0,567.09
810,2013,34.0621808,-117.5240793,RT 10,ETIWANDA AV,6,0,0,Pickup or Panel Truck,5882359,0,115,E,1,9,2013,2,15,20,17,Fontana,,0,5,11,3,1,0,0,2111.17
811,2013,33.83538,-117.28782,CLARK ST,ELMWOOD ST,9,0,0,Passenger Car/Station Wagon,5890238,0,30,S,1,9,2013,2,15,25,37,Perris,,0,5,11,3,1,0,0,675.12
812,2013,34.77306,-115.46133,RT 40,ESSEX RD,9,0,0,Passenger Car/Station Wagon,5892712,1,46464,W,1,9,2013,2,15,25,32,Needles,,0,5,11,3,2,0,0,52.64
813,2013,34.0922335,-117.435048,CITRUS AV,ARROW RD,6,0,0,Passenger Car/Station Wagon,5999539,0,478,S,1,9,2013,2,15,29,17,Fontana,,0,5,11,3,1,0,0,2111.17
814,2013,34.10322,-117.35714,EUCALYPTUS AV,MCKINLEY ST,5,0,0,Passenger Car/Station Wagon,5908674,0,33,S,1,9,2013,2,15,37,41,Rialto,,0,6,11,3,1,0,0,1150.5
